city,country,continent,population,year,transport_mode,modal_share_pct,avg_trip_km,daily_trips,emission_factor_co2_kg_per_pkm,emission_factor_nox_kg_per_pkm,emission_factor_pm10_kg_per_pkm,energy_intensity_MJ_per_pkm
Beijing,China,Asia,21500000,2017,ElectricCar,12.246,12.81,2,0.03419,1.30E-05,3.26E-06,0.3373
Beijing,China,Asia,21500000,2017,ElectricBike,9.762,7.56,2,0.005087,1.81E-06,4.27E-07,0.05125
Beijing,China,Asia,21500000,2017,Bus,14.699,10.06,2,0.084175,0.0011462,0.000104572,1.03847
Beijing,China,Asia,21500000,2017,Rail,25.793,14.29,2,0.023878,8.89E-06,1.73E-06,0.19665
Beijing,China,Asia,21500000,2017,Bicycle,5.166,5.45,2,0,0,0,0
Beijing,China,Asia,21500000,2017,Walk,1.971,2.9,2,0,0,0,0
Beijing,China,Asia,21500000,2018,Car,25.527,12.57,2,0.16974,0.00043884,5.37E-05,2.20538
Beijing,China,Asia,21500000,2018,Motorcycle,3.846,9.1,2,0.105975,0.0007415,9.04E-05,1.5644
Beijing,China,Asia,21500000,2018,ElectricCar,12.679,12.48,2,0.032425,1.24E-05,3.14E-06,0.33998
Beijing,China,Asia,21500000,2018,ElectricBike,11.036,7.8,2,0.004873,1.81E-06,4.84E-07,0.05663
Beijing,China,Asia,21500000,2018,Bus,14.042,10.11,2,0.083852,0.00118678,0.000117128,1.08853
Beijing,China,Asia,21500000,2018,Rail,26.108,14.21,2,0.026123,9.83E-06,1.92E-06,0.19655
Beijing,China,Asia,21500000,2018,Bicycle,4.952,5.61,2,0,0,0,0
Beijing,China,Asia,21500000,2018,Walk,1.81,2.74,2,0,0,0,0
Beijing,China,Asia,21500000,2019,Car,25.647,12.2,4,0.186594,0.000455,5.16E-05,2.34003
Beijing,China,Asia,21500000,2019,Motorcycle,3.561,8.26,4,0.100483,0.00079388,8.71E-05,1.56828
Beijing,China,Asia,21500000,2019,ElectricCar,13.618,14.09,4,0.03367,1.13E-05,2.99E-06,0.35337
Beijing,China,Asia,21500000,2019,ElectricBike,12.282,7.64,4,0.005115,2.01E-06,4.68E-07,0.05008
Beijing,China,Asia,21500000,2019,Bus,13.979,10.66,4,0.087878,0.00108077,0.000118601,1.09679
Beijing,China,Asia,21500000,2019,Rail,24.654,14.2,4,0.024594,8.86E-06,1.88E-06,0.17951
Beijing,China,Asia,21500000,2019,Bicycle,4.445,5.72,4,0,0,0,0
Beijing,China,Asia,21500000,2019,Walk,1.814,2.76,4,0,0,0,0
Beijing,China,Asia,21500000,2020,Car,24.997,12.33,2,0.178391,0.00039689,5.59E-05,2.33145
Beijing,China,Asia,21500000,2020,Motorcycle,3.426,8.77,2,0.103353,0.00072322,8.22E-05,1.45753
Beijing,China,Asia,21500000,2020,ElectricCar,14.61,13.54,2,0.032876,1.25E-05,3.00E-06,0.34233
Beijing,China,Asia,21500000,2020,ElectricBike,11.726,7.41,2,0.005036,1.81E-06,5.04E-07,0.04992
Beijing,China,Asia,21500000,2020,Bus,13.697,10.19,2,0.087798,0.00109965,0.00011401,1.01135
Beijing,China,Asia,21500000,2020,Rail,25.455,14.44,2,0.023894,8.59E-06,1.75E-06,0.18271
Beijing,China,Asia,21500000,2020,Bicycle,4.347,5.59,2,0,0,0,0
Beijing,China,Asia,21500000,2020,Walk,1.741,2.76,2,0,0,0,0
Beijing,China,Asia,21500000,2021,Car,23.565,12.75,3,0.166004,0.00043211,4.81E-05,2.40517
Beijing,China,Asia,21500000,2021,Motorcycle,3.339,8.2,3,0.108033,0.00071039,7.79E-05,1.53648
Beijing,China,Asia,21500000,2021,ElectricCar,16.104,13.48,3,0.033722,1.16E-05,2.80E-06,0.34418
Beijing,China,Asia,21500000,2021,ElectricBike,13.503,6.81,3,0.004705,1.73E-06,4.34E-07,0.04856
Beijing,China,Asia,21500000,2021,Bus,13.105,10.42,3,0.081791,0.00112059,0.00010715,1.01821
Beijing,China,Asia,21500000,2021,Rail,24.104,15.43,3,0.02505,8.80E-06,1.63E-06,0.17373
Beijing,China,Asia,21500000,2021,Bicycle,4.491,5.78,3,0,0,0,0
Beijing,China,Asia,21500000,2021,Walk,1.789,2.72,3,0,0,0,0
Beijing,China,Asia,21500000,2022,Car,24.212,11.88,2,0.181021,0.00040228,5.43E-05,2.28982
Beijing,China,Asia,21500000,2022,Motorcycle,3.545,8.58,2,0.101371,0.00074044,7.04E-05,1.47778
Beijing,China,Asia,21500000,2022,ElectricCar,15.662,13.49,2,0.032584,1.18E-05,2.80E-06,0.33187
Beijing,China,Asia,21500000,2022,ElectricBike,13.169,7.02,2,0.004519,1.64E-06,4.16E-07,0.04866
Beijing,China,Asia,21500000,2022,Bus,13.619,10.55,2,0.08071,0.00107663,9.27E-05,1.0431
Beijing,China,Asia,21500000,2022,Rail,24.035,15.53,2,0.024689,8.70E-06,1.66E-06,0.18131
Beijing,China,Asia,21500000,2022,Bicycle,3.981,5.77,2,0,0,0,0
Beijing,China,Asia,21500000,2022,Walk,1.776,2.67,2,0,0,0,0
Beijing,China,Asia,21500000,2023,Car,23.339,12.1,2,0.172506,0.00036453,5.19E-05,2.31748
Beijing,China,Asia,21500000,2023,Motorcycle,3.443,8.23,2,0.106383,0.00074526,8.11E-05,1.39625
Beijing,China,Asia,21500000,2023,ElectricCar,16.634,13.24,2,0.029539,1.14E-05,2.40E-06,0.333
Beijing,China,Asia,21500000,2023,ElectricBike,15.906,7.37,2,0.004667,1.73E-06,4.33E-07,0.04752
Beijing,China,Asia,21500000,2023,Bus,12.469,10.84,2,0.073886,0.0010299,0.000105335,1.03013
Beijing,China,Asia,21500000,2023,Rail,22.106,13.88,2,0.024209,8.79E-06,1.76E-06,0.18666
Beijing,China,Asia,21500000,2023,Bicycle,4.478,5.24,2,0,0,0,0
Beijing,China,Asia,21500000,2023,Walk,1.624,2.74,2,0,0,0,0
Beijing,China,Asia,21500000,2024,Car,24.322,12.04,4,0.171564,0.00037458,4.62E-05,2.27503
Beijing,China,Asia,21500000,2024,Motorcycle,3.06,8.82,4,0.105656,0.00071177,7.54E-05,1.4656
Beijing,China,Asia,21500000,2024,ElectricCar,16.856,13.4,4,0.028783,1.07E-05,2.79E-06,0.34361
Beijing,China,Asia,21500000,2024,ElectricBike,15.735,7.38,4,0.004852,1.50E-06,4.18E-07,0.04823
Beijing,China,Asia,21500000,2024,Bus,11.752,10.47,4,0.079071,0.0009977,0.000106336,0.98847
Beijing,China,Asia,21500000,2024,Rail,22.53,14.17,4,0.022927,7.79E-06,1.53E-06,0.17486
Beijing,China,Asia,21500000,2024,Bicycle,4.083,5.28,4,0,0,0,0
Beijing,China,Asia,21500000,2024,Walk,1.662,2.64,4,0,0,0,0
Tokyo,Japan,Asia,13960000,2015,Car,15.478,12.99,4,0.189051,0.00051445,6.11E-05,2.42541
Tokyo,Japan,Asia,13960000,2015,Motorcycle,5.066,8.52,4,0.110144,0.00087398,8.89E-05,1.6134
Tokyo,Japan,Asia,13960000,2015,ElectricCar,5.508,12.97,4,0.023595,8.73E-06,2.21E-06,0.24876
Tokyo,Japan,Asia,13960000,2015,ElectricBike,5.408,6.71,4,0.003416,1.27E-06,3.61E-07,0.0359
Tokyo,Japan,Asia,13960000,2015,Bus,12.76,10.2,4,0.088046,0.00108325,0.00012604,1.18277
Tokyo,Japan,Asia,13960000,2015,Rail,41.929,14.19,4,0.017392,6.53E-06,1.20E-06,0.13361
Tokyo,Japan,Asia,13960000,2015,Bicycle,8.914,5.58,4,0,0,0,0
Tokyo,Japan,Asia,13960000,2015,Walk,4.935,2.79,4,0,0,0,0
Tokyo,Japan,Asia,13960000,2016,Car,14.591,13.75,3,0.172012,0.00043833,6.37E-05,2.37143
Tokyo,Japan,Asia,13960000,2016,Motorcycle,4.653,8.4,3,0.105656,0.00074234,8.97E-05,1.66106
Tokyo,Japan,Asia,13960000,2016,ElectricCar,5.58,13.88,3,0.021996,8.77E-06,2.14E-06,0.23632
Tokyo,Japan,Asia,13960000,2016,ElectricBike,5.438,7.44,3,0.003475,1.37E-06,3.18E-07,0.03465
Tokyo,Japan,Asia,13960000,2016,Bus,12.072,10.87,3,0.086608,0.00115986,0.000116919,1.11681
Tokyo,Japan,Asia,13960000,2016,Rail,45.024,13.96,3,0.0174,6.41E-06,1.28E-06,0.12713
Tokyo,Japan,Asia,13960000,2016,Bicycle,7.703,5.16,3,0,0,0,0
Tokyo,Japan,Asia,13960000,2016,Walk,4.941,2.43,3,0,0,0,0
Tokyo,Japan,Asia,13960000,2017,Car,14.04,12.5,4,0.186439,0.00043689,5.67E-05,2.45375
Tokyo,Japan,Asia,13960000,2017,Motorcycle,4.737,8.65,4,0.106131,0.00076339,8.19E-05,1.61467
Tokyo,Japan,Asia,13960000,2017,ElectricCar,6.344,13,4,0.024324,7.72E-06,2.17E-06,0.23021
Tokyo,Japan,Asia,13960000,2017,ElectricBike,5.631,7.32,4,0.00331,1.16E-06,3.48E-07,0.0361
Tokyo,Japan,Asia,13960000,2017,Bus,12.643,10.8,4,0.086967,0.00130415,0.000114021,1.11159
Tokyo,Japan,Asia,13960000,2017,Rail,44.314,13.82,4,0.018545,6.32E-06,1.10E-06,0.12891
Tokyo,Japan,Asia,13960000,2017,Bicycle,7.879,5.12,4,0,0,0,0
Tokyo,Japan,Asia,13960000,2017,Walk,4.412,2.48,4,0,0,0,0
Tokyo,Japan,Asia,13960000,2018,Car,13.479,13.53,2,0.184944,0.00045921,5.98E-05,2.47632
Tokyo,Japan,Asia,13960000,2018,Motorcycle,4.601,8.66,2,0.106391,0.00072612,8.25E-05,1.62972
Tokyo,Japan,Asia,13960000,2018,ElectricCar,6.53,13.27,2,0.022328,8.43E-06,2.25E-06,0.22297
Tokyo,Japan,Asia,13960000,2018,ElectricBike,7.351,7.06,2,0.003413,1.39E-06,3.24E-07,0.03377
Tokyo,Japan,Asia,13960000,2018,Bus,11.45,10.58,2,0.091955,0.00106865,0.000114004,1.04204
Tokyo,Japan,Asia,13960000,2018,Rail,44.28,14.88,2,0.01722,7.18E-06,1.13E-06,0.12582
Tokyo,Japan,Asia,13960000,2018,Bicycle,7.911,5.3,2,0,0,0,0
Tokyo,Japan,Asia,13960000,2018,Walk,4.398,2.67,2,0,0,0,0
Tokyo,Japan,Asia,13960000,2019,Car,14.718,11.8,2,0.183457,0.00042017,5.90E-05,2.45847
Tokyo,Japan,Asia,13960000,2019,Motorcycle,4.648,8.06,2,0.103327,0.00076477,8.66E-05,1.529
Tokyo,Japan,Asia,13960000,2019,ElectricCar,6.78,13.76,2,0.021778,8.71E-06,2.21E-06,0.24836
Tokyo,Japan,Asia,13960000,2019,ElectricBike,7.384,7.16,2,0.003414,1.18E-06,3.01E-07,0.03413
Tokyo,Japan,Asia,13960000,2019,Bus,10.884,10.76,2,0.090028,0.00113734,0.000102431,1.03933
Tokyo,Japan,Asia,13960000,2019,Rail,43.125,15.04,2,0.015628,6.54E-06,1.31E-06,0.12313
Tokyo,Japan,Asia,13960000,2019,Bicycle,7.692,5.29,2,0,0,0,0
Tokyo,Japan,Asia,13960000,2019,Walk,4.77,2.44,2,0,0,0,0
Tokyo,Japan,Asia,13960000,2020,Car,13.241,12.63,3,0.177382,0.00046889,5.01E-05,2.35505
Tokyo,Japan,Asia,13960000,2020,Motorcycle,4.693,7.97,3,0.114119,0.00071885,9.01E-05,1.47133
Tokyo,Japan,Asia,13960000,2020,ElectricCar,6.693,13.87,3,0.021654,7.57E-06,1.92E-06,0.22715
Tokyo,Japan,Asia,13960000,2020,ElectricBike,8.386,7.23,3,0.003347,1.08E-06,3.13E-07,0.03409
Tokyo,Japan,Asia,13960000,2020,Bus,11.483,10.04,3,0.084294,0.00108719,0.000112272,1.03077
Tokyo,Japan,Asia,13960000,2020,Rail,43.415,14.97,3,0.016517,5.90E-06,1.28E-06,0.13152
Tokyo,Japan,Asia,13960000,2020,Bicycle,7.389,5.2,3,0,0,0,0
Tokyo,Japan,Asia,13960000,2020,Walk,4.7,2.58,3,0,0,0,0
Tokyo,Japan,Asia,13960000,2021,Car,13.505,12.14,3,0.168796,0.00040779,4.87E-05,2.2722
Tokyo,Japan,Asia,13960000,2021,Motorcycle,4.637,8.46,3,0.102463,0.00072106,7.35E-05,1.52184
Tokyo,Japan,Asia,13960000,2021,ElectricCar,7.811,13.43,3,0.020933,7.56E-06,1.87E-06,0.23394
Tokyo,Japan,Asia,13960000,2021,ElectricBike,8.534,7.04,3,0.003131,1.10E-06,2.99E-07,0.03576
Tokyo,Japan,Asia,13960000,2021,Bus,11.541,10.36,3,0.078322,0.00108254,0.000104688,1.03172
Tokyo,Japan,Asia,13960000,2021,Rail,42.305,14.58,3,0.016679,5.23E-06,1.09E-06,0.11842
Tokyo,Japan,Asia,13960000,2021,Bicycle,7.365,5.23,3,0,0,0,0
Tokyo,Japan,Asia,13960000,2021,Walk,4.302,2.63,3,0,0,0,0
Tokyo,Japan,Asia,13960000,2022,Car,13.53,12.63,2,0.181604,0.00039704,5.40E-05,2.22809
Tokyo,Japan,Asia,13960000,2022,Motorcycle,4.667,7.9,2,0.100525,0.00073481,7.68E-05,1.55317
Tokyo,Japan,Asia,13960000,2022,ElectricCar,8.819,13.65,2,0.02202,8.07E-06,1.80E-06,0.2298
Tokyo,Japan,Asia,13960000,2022,ElectricBike,8.376,7.13,2,0.002943,1.20E-06,3.19E-07,0.03176
Tokyo,Japan,Asia,13960000,2022,Bus,10.636,10.11,2,0.080566,0.0010846,0.000109033,1.01673
Tokyo,Japan,Asia,13960000,2022,Rail,42.872,13.59,2,0.015916,6.53E-06,1.08E-06,0.1193
Tokyo,Japan,Asia,13960000,2022,Bicycle,6.744,5.16,2,0,0,0,0
Tokyo,Japan,Asia,13960000,2022,Walk,4.355,2.6,2,0,0,0,0
Tokyo,Japan,Asia,13960000,2023,Car,13.446,10.98,4,0.178474,0.00039358,5.10E-05,2.13522
Tokyo,Japan,Asia,13960000,2023,Motorcycle,4.22,8.51,4,0.098114,0.00067804,7.17E-05,1.47591
Tokyo,Japan,Asia,13960000,2023,ElectricCar,8.889,13.8,4,0.020626,7.52E-06,2.00E-06,0.20615
Tokyo,Japan,Asia,13960000,2023,ElectricBike,9.936,7.5,4,0.003405,1.17E-06,2.92E-07,0.03368
Tokyo,Japan,Asia,13960000,2023,Bus,11.069,10.4,4,0.078576,0.00096073,0.000102357,0.9911
Tokyo,Japan,Asia,13960000,2023,Rail,40.704,14.21,4,0.015978,5.31E-06,1.10E-06,0.11969
Tokyo,Japan,Asia,13960000,2023,Bicycle,7.421,5.62,4,0,0,0,0
Tokyo,Japan,Asia,13960000,2023,Walk,4.316,2.57,4,0,0,0,0
Tokyo,Japan,Asia,13960000,2024,Car,12.658,12.38,2,0.167108,0.00036276,4.74E-05,2.17471
Tokyo,Japan,Asia,13960000,2024,Motorcycle,4.446,8.67,2,0.096565,0.00066485,8.04E-05,1.45455
Tokyo,Japan,Asia,13960000,2024,ElectricCar,9.158,13.54,2,0.021757,7.73E-06,1.83E-06,0.22156
Tokyo,Japan,Asia,13960000,2024,ElectricBike,11.022,7.4,2,0.002949,1.03E-06,3.01E-07,0.03398
Tokyo,Japan,Asia,13960000,2024,Bus,9.916,9.81,2,0.080953,0.00105009,0.000101238,0.9954
Tokyo,Japan,Asia,13960000,2024,Rail,41.032,14.05,2,0.016041,5.97E-06,1.12E-06,0.11326
Tokyo,Japan,Asia,13960000,2024,Bicycle,7.24,5.24,2,0,0,0,0
Tokyo,Japan,Asia,13960000,2024,Walk,4.528,2.5,2,0,0,0,0
Singapore,Singapore,Asia,5900000,2015,Car,20.6,11.76,3,0.178835,0.00042377,6.20E-05,2.50666
Singapore,Singapore,Asia,5900000,2015,Motorcycle,7.729,7.46,3,0.105484,0.00077553,9.16E-05,1.59166
Singapore,Singapore,Asia,5900000,2015,ElectricCar,5.928,12.73,3,0.020039,8.32E-06,2.17E-06,0.23878
Singapore,Singapore,Asia,5900000,2015,ElectricBike,4.141,7.25,3,0.003188,1.34E-06,3.39E-07,0.03224
Singapore,Singapore,Asia,5900000,2015,Bus,17.311,9.78,3,0.086668,0.00123077,0.000122416,1.12318
Singapore,Singapore,Asia,5900000,2015,Rail,36.187,14.16,3,0.016699,6.12E-06,1.26E-06,0.12214
Singapore,Singapore,Asia,5900000,2015,Bicycle,3.826,5.31,3,0,0,0,0
Singapore,Singapore,Asia,5900000,2015,Walk,4.279,2.23,3,0,0,0,0
Singapore,Singapore,Asia,5900000,2016,Car,17.725,11.52,3,0.181777,0.00046425,6.04E-05,2.22162
Singapore,Singapore,Asia,5900000,2016,Motorcycle,7.613,8.12,3,0.112236,0.00085696,9.38E-05,1.46154
Singapore,Singapore,Asia,5900000,2016,ElectricCar,6.574,12.72,3,0.02059,8.91E-06,2.12E-06,0.22789
Singapore,Singapore,Asia,5900000,2016,ElectricBike,4.409,6.56,3,0.003149,1.12E-06,3.34E-07,0.03086
Singapore,Singapore,Asia,5900000,2016,Bus,17.721,9.8,3,0.08987,0.00124391,0.000121143,1.06819
Singapore,Singapore,Asia,5900000,2016,Rail,37.425,13.74,3,0.015718,6.50E-06,1.18E-06,0.12864
Singapore,Singapore,Asia,5900000,2016,Bicycle,4.419,5.17,3,0,0,0,0
Singapore,Singapore,Asia,5900000,2016,Walk,4.114,2.29,3,0,0,0,0
Singapore,Singapore,Asia,5900000,2017,Car,17.703,11.18,4,0.190839,0.00048273,5.65E-05,2.43302
Singapore,Singapore,Asia,5900000,2017,Motorcycle,7.488,8.21,4,0.116265,0.00077799,7.76E-05,1.55273
Singapore,Singapore,Asia,5900000,2017,ElectricCar,7.212,13,4,0.020688,7.50E-06,2.01E-06,0.21718
Singapore,Singapore,Asia,5900000,2017,ElectricBike,5.004,7.31,4,0.003283,1.28E-06,3.64E-07,0.03328
Singapore,Singapore,Asia,5900000,2017,Bus,19.456,9.61,4,0.08209,0.00116224,0.000108047,1.01223
Singapore,Singapore,Asia,5900000,2017,Rail,35.496,13.93,4,0.017496,5.59E-06,1.10E-06,0.1222
Singapore,Singapore,Asia,5900000,2017,Bicycle,3.883,5.09,4,0,0,0,0
Singapore,Singapore,Asia,5900000,2017,Walk,3.758,2.4,4,0,0,0,0
Singapore,Singapore,Asia,5900000,2018,Car,18.399,12.12,4,0.189529,0.00041192,5.68E-05,2.55435
Singapore,Singapore,Asia,5900000,2018,Motorcycle,7.856,7.85,4,0.111273,0.00081883,9.26E-05,1.63684
Singapore,Singapore,Asia,5900000,2018,ElectricCar,8.001,13.64,4,0.021344,7.47E-06,2.01E-06,0.23215
Singapore,Singapore,Asia,5900000,2018,ElectricBike,5.996,7,4,0.003269,1.21E-06,2.97E-07,0.03317
Singapore,Singapore,Asia,5900000,2018,Bus,16.919,8.38,4,0.084273,0.00106913,0.000117292,1.04353
Singapore,Singapore,Asia,5900000,2018,Rail,34.92,13.38,4,0.016239,5.77E-06,1.04E-06,0.1101
Singapore,Singapore,Asia,5900000,2018,Bicycle,3.867,4.85,4,0,0,0,0
Singapore,Singapore,Asia,5900000,2018,Walk,4.042,2.2,4,0,0,0,0
Singapore,Singapore,Asia,5900000,2019,Car,18.836,12.32,4,0.166183,0.00041072,5.47E-05,2.51743
Singapore,Singapore,Asia,5900000,2019,Motorcycle,6.811,8.04,4,0.100161,0.00079484,8.91E-05,1.56817
Singapore,Singapore,Asia,5900000,2019,ElectricCar,8.609,11.82,4,0.021372,7.41E-06,1.81E-06,0.22905
Singapore,Singapore,Asia,5900000,2019,ElectricBike,5.933,6.94,4,0.003466,1.08E-06,3.04E-07,0.03132
Singapore,Singapore,Asia,5900000,2019,Bus,17.493,9.43,4,0.087428,0.00111542,0.000113093,1.15829
Singapore,Singapore,Asia,5900000,2019,Rail,34.512,13.02,4,0.016011,5.75E-06,1.17E-06,0.11332
Singapore,Singapore,Asia,5900000,2019,Bicycle,3.991,5.05,4,0,0,0,0
Singapore,Singapore,Asia,5900000,2019,Walk,3.815,2.09,4,0,0,0,0
Singapore,Singapore,Asia,5900000,2020,Car,19.346,11.73,2,0.171664,0.0003984,5.78E-05,2.18526
Singapore,Singapore,Asia,5900000,2020,Motorcycle,7.321,8.21,2,0.103205,0.00076723,7.97E-05,1.37809
Singapore,Singapore,Asia,5900000,2020,ElectricCar,9.738,12.72,2,0.020423,7.92E-06,1.83E-06,0.22387
Singapore,Singapore,Asia,5900000,2020,ElectricBike,6.302,7.05,2,0.003019,1.04E-06,2.91E-07,0.03137
Singapore,Singapore,Asia,5900000,2020,Bus,16.418,9.78,2,0.082448,0.00108975,0.000121301,1.0982
Singapore,Singapore,Asia,5900000,2020,Rail,33.472,13.06,2,0.014989,6.03E-06,1.05E-06,0.12065
Singapore,Singapore,Asia,5900000,2020,Bicycle,3.932,4.84,2,0,0,0,0
Singapore,Singapore,Asia,5900000,2020,Walk,3.471,2.2,2,0,0,0,0
Singapore,Singapore,Asia,5900000,2021,Car,17.743,11.72,3,0.167416,0.00040629,5.19E-05,2.34356
Singapore,Singapore,Asia,5900000,2021,Motorcycle,7.723,7.7,3,0.100117,0.0007611,7.58E-05,1.47411
Singapore,Singapore,Asia,5900000,2021,ElectricCar,9.228,12.57,3,0.020312,7.18E-06,1.92E-06,0.213
Singapore,Singapore,Asia,5900000,2021,ElectricBike,6.445,7.22,3,0.003264,1.11E-06,2.90E-07,0.03125
Singapore,Singapore,Asia,5900000,2021,Bus,15.438,9.26,3,0.08636,0.0010185,0.000106069,1.03018
Singapore,Singapore,Asia,5900000,2021,Rail,36.538,14.25,3,0.016084,5.31E-06,1.18E-06,0.12566
Singapore,Singapore,Asia,5900000,2021,Bicycle,3.231,5.23,3,0,0,0,0
Singapore,Singapore,Asia,5900000,2021,Walk,3.654,2.25,3,0,0,0,0
Singapore,Singapore,Asia,5900000,2022,Car,18.95,12.03,4,0.1655,0.00036713,4.47E-05,2.15877
Singapore,Singapore,Asia,5900000,2022,Motorcycle,6.68,7.67,4,0.107841,0.00067078,6.79E-05,1.433
Singapore,Singapore,Asia,5900000,2022,ElectricCar,10.39,13.2,4,0.020912,6.59E-06,1.83E-06,0.21146
Singapore,Singapore,Asia,5900000,2022,ElectricBike,7.454,7.16,4,0.002935,1.09E-06,2.89E-07,0.03039
Singapore,Singapore,Asia,5900000,2022,Bus,16.426,9.73,4,0.076746,0.00091898,0.000110651,1.07467
Singapore,Singapore,Asia,5900000,2022,Rail,33.029,13.69,4,0.014931,5.52E-06,1.04E-06,0.12268
Singapore,Singapore,Asia,5900000,2022,Bicycle,3.515,5.15,4,0,0,0,0
Singapore,Singapore,Asia,5900000,2022,Walk,3.556,2.15,4,0,0,0,0
Singapore,Singapore,Asia,5900000,2023,Car,17.024,12.19,4,0.164678,0.00039642,5.30E-05,2.30663
Singapore,Singapore,Asia,5900000,2023,Motorcycle,7.593,7.8,4,0.096378,0.00068053,7.14E-05,1.43
Singapore,Singapore,Asia,5900000,2023,ElectricCar,10.131,13.64,4,0.019414,7.13E-06,1.61E-06,0.20906
Singapore,Singapore,Asia,5900000,2023,ElectricBike,7.749,6.89,4,0.00299,1.14E-06,2.96E-07,0.03061
Singapore,Singapore,Asia,5900000,2023,Bus,15.728,9.43,4,0.08132,0.00094277,9.74E-05,0.92501
Singapore,Singapore,Asia,5900000,2023,Rail,34.752,14,4,0.014655,5.25E-06,1.06E-06,0.11461
Singapore,Singapore,Asia,5900000,2023,Bicycle,3.307,4.96,4,0,0,0,0
Singapore,Singapore,Asia,5900000,2023,Walk,3.716,2.27,4,0,0,0,0
Singapore,Singapore,Asia,5900000,2024,Car,16.848,11.79,3,0.166779,0.00036694,5.61E-05,2.26927
Singapore,Singapore,Asia,5900000,2024,Motorcycle,6.825,8.1,3,0.097906,0.00065019,7.99E-05,1.42392
Singapore,Singapore,Asia,5900000,2024,ElectricCar,10.737,13.49,3,0.018894,7.15E-06,1.66E-06,0.20316
Singapore,Singapore,Asia,5900000,2024,ElectricBike,8.979,7.29,3,0.003118,9.80E-07,2.62E-07,0.03242
Singapore,Singapore,Asia,5900000,2024,Bus,16.858,10.18,3,0.080874,0.00099637,9.82E-05,1.03153
Singapore,Singapore,Asia,5900000,2024,Rail,32.824,13.1,3,0.014991,4.70E-06,1.03E-06,0.10631
Singapore,Singapore,Asia,5900000,2024,Bicycle,3.411,5.32,3,0,0,0,0
Singapore,Singapore,Asia,5900000,2024,Walk,3.518,2.22,3,0,0,0,0
Bangkok,Thailand,Asia,10700000,2015,Car,29.383,11.3,4,0.191782,0.00047063,5.56E-05,2.59836
Bangkok,Thailand,Asia,10700000,2015,Motorcycle,20.673,8.01,4,0.112627,0.00085126,9.13E-05,1.65789
Bangkok,Thailand,Asia,10700000,2015,ElectricCar,2.151,13.51,4,0.030567,1.15E-05,2.73E-06,0.31611
Bangkok,Thailand,Asia,10700000,2015,ElectricBike,3.124,7.45,4,0.004383,1.70E-06,4.72E-07,0.04914
Bangkok,Thailand,Asia,10700000,2015,Bus,22.207,10.34,4,0.084487,0.00118436,0.000122445,1.16575
Bangkok,Thailand,Asia,10700000,2015,Rail,12.112,14.53,4,0.023934,8.81E-06,1.78E-06,0.17892
Bangkok,Thailand,Asia,10700000,2015,Bicycle,2.819,5.13,4,0,0,0,0
Bangkok,Thailand,Asia,10700000,2015,Walk,7.531,2.4,4,0,0,0,0
Bangkok,Thailand,Asia,10700000,2016,Car,27.785,12.92,4,0.180476,0.00042104,5.82E-05,2.42582
Bangkok,Thailand,Asia,10700000,2016,Motorcycle,20.245,8.29,4,0.112607,0.00076893,8.71E-05,1.57377
Bangkok,Thailand,Asia,10700000,2016,ElectricCar,2.43,13.74,4,0.029846,1.11E-05,3.09E-06,0.31304
Bangkok,Thailand,Asia,10700000,2016,ElectricBike,3.546,7.27,4,0.004598,1.77E-06,5.25E-07,0.04689
Bangkok,Thailand,Asia,10700000,2016,Bus,21.508,10.46,4,0.080761,0.0012218,0.00011206,1.06072
Bangkok,Thailand,Asia,10700000,2016,Rail,13.249,14.34,4,0.023939,8.16E-06,1.70E-06,0.18001
Bangkok,Thailand,Asia,10700000,2016,Bicycle,3.302,5.25,4,0,0,0,0
Bangkok,Thailand,Asia,10700000,2016,Walk,7.935,2.43,4,0,0,0,0
Bangkok,Thailand,Asia,10700000,2017,Car,30.205,12.8,3,0.177688,0.00042649,6.14E-05,2.5208
Bangkok,Thailand,Asia,10700000,2017,Motorcycle,19.023,7.87,3,0.10945,0.00074465,8.90E-05,1.57505
Bangkok,Thailand,Asia,10700000,2017,ElectricCar,2.168,12.83,3,0.028979,1.03E-05,2.75E-06,0.30172
Bangkok,Thailand,Asia,10700000,2017,ElectricBike,3.692,7.27,3,0.004519,1.53E-06,4.45E-07,0.04585
Bangkok,Thailand,Asia,10700000,2017,Bus,22.359,10.91,3,0.083621,0.00104479,0.000119872,1.01231
Bangkok,Thailand,Asia,10700000,2017,Rail,11.982,14.28,3,0.022342,8.33E-06,1.83E-06,0.17418
Bangkok,Thailand,Asia,10700000,2017,Bicycle,2.755,5.06,3,0,0,0,0
Bangkok,Thailand,Asia,10700000,2017,Walk,7.815,2.47,3,0,0,0,0
Bangkok,Thailand,Asia,10700000,2018,Car,29.199,12.6,2,0.189923,0.00042187,5.19E-05,2.52623
Bangkok,Thailand,Asia,10700000,2018,Motorcycle,20.199,8.53,2,0.098893,0.00080131,8.28E-05,1.52976
Bangkok,Thailand,Asia,10700000,2018,ElectricCar,2.689,13.57,2,0.029888,1.08E-05,2.60E-06,0.30029
Bangkok,Thailand,Asia,10700000,2018,ElectricBike,4.676,7.19,2,0.004388,1.73E-06,3.95E-07,0.04581
Bangkok,Thailand,Asia,10700000,2018,Bus,21.153,10.31,2,0.086271,0.00115279,0.000108592,1.05834
